name,manufacturer,guitar_type,pickup,pickup_position,strumming,player
AudioStrumming_Fender_White_SC_Mid_Open_BH_2.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_3.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_4.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_5.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_6.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_7.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_8.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_9.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_10.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_11.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_12.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_13.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_14.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_15.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_16.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_17.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_18.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_BH_19.png,Fender,SC,Single Coil,Middle,Open,BH
AudioStrumming_Fender_White_SC_Mid_Open_JM_1.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_2.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_3.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_4.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_5.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_6.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_7.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_8.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_9.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_10.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_11.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_12.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_13.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_14.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_15.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_16.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_17.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_18.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_19.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Mid_Open_JM_20.png,Fender,SC,Single Coil,Middle,Open,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_1.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_2.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_3.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_4.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_5.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_6.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_7.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_8.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_9.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_10.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_11.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_12.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_13.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_14.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_15.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_16.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_17.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_18.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_19.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_20.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_21.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_22.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_23.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_24.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_25.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_26.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_27.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_28.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_29.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_30.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_31.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_32.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_33.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_34.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_35.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_36.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_37.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_38.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_39.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Amajor_JM_40.png,Fender,SC,Single Coil,Neck,Amajor,JM
AudioStrumming_Fender_White_SC_Neck_Open_BH_1.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_2.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_3.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_4.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_5.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_6.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_7.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_8.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_9.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_10.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_11.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_12.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_13.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_14.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_15.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_16.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_17.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_18.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_19.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_BH_20.png,Fender,SC,Single Coil,Neck,Open,BH
AudioStrumming_Fender_White_SC_Neck_Open_JM_1.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_2.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_3.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_4.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_5.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_6.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_7.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_8.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_9.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_10.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_11.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_12.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_13.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_14.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_15.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_16.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_17.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_18.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_19.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Fender_White_SC_Neck_Open_JM_20.png,Fender,SC,Single Coil,Neck,Open,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_1.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_2.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_3.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_4.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_5.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_6.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_7.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_8.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_9.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_10.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_11.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_12.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_13.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_14.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_15.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_16.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_17.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_18.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_19.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_20.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_21.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_22.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_23.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_24.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_25.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_26.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_27.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_28.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_29.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_30.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_31.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_32.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_33.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_34.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_35.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_36.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_37.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_38.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_39.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_JM_40.png,Gibson,LP,Humbucker,Bridge,Amajor,JM
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_1.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_2.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_3.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_4.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_5.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_6.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_7.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_8.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_9.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_10.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_11.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_12.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_13.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_14.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_15.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_16.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_17.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_18.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_19.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Amajor_VS_20.png,Gibson,LP,Humbucker,Bridge,Amajor,VS
AudioStrumming_Gibson_LP_Bridge_Open_JM_1.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_2.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_3.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_4.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_5.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_6.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_7.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_8.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_9.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_10.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_11.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_12.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_13.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_14.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_15.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_16.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_17.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_18.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_19.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_20.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_21.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_22.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_23.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_24.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_25.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_26.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_27.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_28.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_29.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_30.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_31.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_32.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_33.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_34.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_35.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_36.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_37.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_38.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_39.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Bridge_Open_JM_40.png,Gibson,LP,Humbucker,Bridge,Open,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_1.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_2.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_3.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_4.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_5.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_6.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_7.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_8.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_9.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_10.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_11.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_12.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_13.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_14.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_15.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_16.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_17.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_18.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_19.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_JM_20.png,Gibson,LP,Humbucker,Neck,Amajor,JM
AudioStrumming_Gibson_LP_Neck_Amajor_VS_1.png,Gibson,LP,Humbucker,Neck,Amajor,VS
AudioStrumming_Gibson_LP_Neck_Amajor_VS_2.png,Gibson,LP,Humbucker,Neck,Amajor,VS
AudioStrumming_Gibson_LP_Neck_Amajor_VS_3.png,Gibson,LP,Humbucker,Neck,Amajor,VS
AudioStrumming_Gibson_LP_Neck_Amajor_VS_4.png,Gibson,LP,Humbucker,Neck,Amajor,VS
AudioStrumming_Gibson_LP_Neck_Amajor_VS_5.png,Gibson,LP,Humbucker,Neck,Amajor,VS
AudioStrumming_Gibson_LP_Neck_Amajor_VS_6.png,Gibson,LP,Humbucker,Neck,Amajor,VS
AudioStrumming_Gibson_LP_Neck_Amajor_VS_7.png,Gibson,LP,Humbucker,Neck,Amajor,VS
